2026/09/03 19:06:45 INFO  : 2026/04/324286.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-4-150x150.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-2-150x150.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-3-150x150.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-300x145.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-5-300x145.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-3.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-4-300x145.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/WindowsA-1.jpg: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-6-150x150.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-6.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly.png: Copied (new)
2026/09/03 19:06:54 INFO  : 2020/12/elephantonly-4.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon-3.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/elephantonly-5.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon-1.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/elephantonly-6-300x145.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/elephantonly-5-150x150.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-1024x445.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-1200x521.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-1536x667.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon-4.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-2048x890.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-150x150.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-300x130.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon-6.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1024x445.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-150x150.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon-5.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-scaled.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1200x521.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-2048x890.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-300x130.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1536x667.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-768x334.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/heavyequipmentcleaning-1200x521.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/heavyequipmentcleaning-1536x667.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/heavyequipmentcleaning-2048x890.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-1-768x334.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/grafitiremoval-scaled.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/favicon-2.png: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-1-1018x1536.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/heavyequipmentcleaning-scaled.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/heavyequipmentcleaning-1024x445.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-1-199x300.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-1.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-1-768x1159.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-2-1200x1013.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-2-1024x865.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-2-150x150.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/heavyequipmentcleaning-150x150.jpg: Copied (new)
2026/09/03 19:06:55 INFO  : 2020/12/image-2-1536x1297.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-2.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-2-768x649.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/heavyequipmentcleaning-768x334.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-1-679x1024.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3-1200x1013.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/heavyequipmentcleaning-300x130.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3-1536x1297.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-2-300x253.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3-150x150.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-1-150x150.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3-1024x865.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4-1200x1013.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3-300x253.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4-1024x865.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4-300x253.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5-1200x1200.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5-1536x1536.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4-1536x1297.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5-150x150.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5-1024x1024.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-3-768x649.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-6-1024x865.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4-150x150.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-6-1200x1013.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5-768x768.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-6-1536x1297.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-5-300x300.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-7-1200x1200.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-7-150x150.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-6.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-7-1536x1536.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-7.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-4-768x649.jpg: Copied (new)
2026/09/03 19:06:56 INFO  : 2020/12/image-6-768x649.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8-1200x1200.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-6-150x150.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-7-1024x1024.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8-1024x1024.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-7-768x768.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-7-300x300.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8-1536x1536.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9-1024x1024.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8-768x768.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9-1200x1200.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9-1536x1536.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-6-300x253.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9-768x768.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-1-1024x237.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-1-300x69.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8-150x150.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-8-300x300.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-1.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-1-768x178.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9-300x300.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-768x178.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/image-9-150x150.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-300x69.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-150x150.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonew-768x178.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonew-300x69.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonewset-1024x237.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonewset-150x150.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonewset-300x69.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logoclear-1024x237.png: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonew-1024x237.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonew.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/logonew-150x150.jpg: Copied (new)
2026/09/03 19:06:57 INFO  : 2020/12/machines1-300x300.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/logonewset-768x178.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-1200x521.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/logoclear-1-150x150.png: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-1024x445.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/machines1.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-2048x890.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-150x150.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-1536x667.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-scaled.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1200x521.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1536x667.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1024x445.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-2048x890.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-scaled.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-768x334.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/parking-300x219-1.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-1-768x334.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-300x130.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/logonewset.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/parking-300x219-1-150x150.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/mobilefleetwashing-150x150.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/machines1-150x150.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/pexels-binyamin-mellish-1396122-scaled.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/rexdaletrucks-1200x454.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/pizza-pizza-1-300x127.png: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/pizza-pizza-1-150x148.png: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/pexels-binyamin-mellish-1396122-300x200.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/pizza-pizza-1.png: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/rexdaletrucks-1536x581.jpg: Copied (new)
2026/09/03 19:06:58 INFO  : 2020/12/rexdaletrucks-2048x775.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/rexdaletrucks-150x150.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/rexdaletrucks-scaled.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/rexdaletrucks-1024x387.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-1536x667.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/rexdaletrucks-300x113.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-2048x890.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-1200x521.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/rexdaletrucks-768x291.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-300x130.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-1024x445.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-scaled.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-150x150.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/mobilefleetwashing-1-300x130.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-150x150.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1536x667.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-2048x890.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1200x521.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-300x130.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1024x445.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-scaled.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage1-1536x667.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage1-150x150.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage1-2048x890.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-1-768x334.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage1-scaled.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage1-1200x521.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slpash1-1024x546.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slpash1-1200x640.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slpash1-1536x819.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slpash1-300x160.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slpash1-150x150.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slpash1-768x410.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage1-300x130.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/sofina-logo-200-min-150x102.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/splash2-1024x546.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/slidehomepage-768x334.jpg: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/splash2-1200x640.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/sofina-logo-200-min.png: Copied (new)
2026/09/03 19:06:59 INFO  : 2020/12/splash2-768x410.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/splash2-1536x819.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/splash2-150x150.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/splash2.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/slidehomepage1-768x334.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-1536x667.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-300x130.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/slpash1.png: Copied (new)
2026/09/03 19:07:00 INFO  :   159.550 MiB / 162.634 MiB, 98%, 10.835 MiB/s, ETA 0s (xfr#497/537)
2026/09/03 19:07:00 INFO  : 2020/12/slidehomepage1-1024x445.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-768x334.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-scaled.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-150x150.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-2048x890.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-1200x521.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1536x667.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1200x521.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-1-1024x445.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-2048x890.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-scaled.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/splash2-300x160.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-150x150.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/toronto-3773752_1280-1024x512.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/toronto-3773752_1280-150x150.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-300x130.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/toronto-3773752_1280-1200x600.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/storefronts-768x334.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/toronto-3773752_1280.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/ups-logo-768x597.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/ups-logo-150x150.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/toronto-3773752_1280-300x150.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/water-1200x201.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/water-2048x343.png: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/ups-logo-300x233.jpg: Copied (new)
2026/09/03 19:07:00 INFO  : 2020/12/toronto-3773752_1280-768x384.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/storefronts-1024x445.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/water-300x50.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/water-1536x257.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/water.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/ups-logo.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/water-1024x172.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/whoweservice-300x120.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/whoweservice-1200x480.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/whoweservice.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/water-150x150.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/whoweservice-768x307.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/water-768x129.png: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/whoweservice-1024x410.jpg: Copied (new)
2026/09/03 19:07:01 INFO  : 2020/12/whoweservice-150x150.jpg: Copied (new)
2026/09/03 19:07:01 INFO  :   162.634 MiB / 162.634 MiB, 100%, 10.162 MiB/s, ETA 0s
